62724.4,57469.0,34155.1,66163.6,73661.8,52355.7,65652.7,71136.7,62736.9,89483.4,73990.8,50630.6,68389.4,18667.4,120547.4,60765.0,73803.7,47858.3,63275.2,50523.1,96173.5,14950.7,44230.4,98575.7,77168.6,59184.0,36968.8,61240.0,56711.6,63816.6,58995.4,62455.9,56209.7,39364.0
3971505.1,3976015.8,3985731.5,3973448.4,3965970.1,3984606.2,3988759.8,3970952.4,3980970.7,3934268.7,3998606.2,3976555.3,3986337.8,3981047.9,3894633.5,3975604.0,3968057.0,3977176.3,3971368.9,3955160.7,3930180.4,3981235.5,3959986.6,3907924.2,3944701.6,3944765.5,3983452.6,3965020.1,3958549.8,3967453.4,3966129.1,3967394.0,3968558.8,3972888.2
3971505.1,3976015.8,3985731.5,3973448.4,3965970.1,3984606.2,3988759.8,3970952.4,3980970.7,3934268.7,3998606.2,3976555.3,3986337.8,3981047.9,3894633.5,3975604.0,3968057.0,3977176.3,3971368.9,3955160.7,3930180.4,3981235.5,3959986.6,3907924.2,3944701.6,3944765.5,3983452.6,3965020.1,3958549.8,3967453.4,3966129.1,3967394.0,3968558.8,3972888.2
3971505.1,3976015.8,3985731.5,3973448.4,3965970.1,3984606.2,3988759.8,3970952.4,3980970.7,3934268.7,3998606.2,3976555.3,3986337.8,3981047.9,3894633.5,3975604.0,3968057.0,3977176.3,3971368.9,3955160.7,3930180.4,3981235.5,3959986.6,3907924.2,3944701.6,3944765.5,3983452.6,3965020.1,3958549.8,3967453.4,3966129.1,3967394.0,3968558.8,3972888.2
3971505.1,3976015.8,3985731.5,3973448.4,3965970.1,3984606.2,3988759.8,3970952.4,3980970.7,3934268.7,3998606.2,3976555.3,3986337.8,3981047.9,3894633.5,3975604.0,3968057.0,3977176.3,3971368.9,3955160.7,3930180.4,3981235.5,3959986.6,3907924.2,3944701.6,3944765.5,3983452.6,3965020.1,3958549.8,3967453.4,3966129.1,3967394.0,3968558.8,3972888.2
68526.5,63805.3,41470.5,72454.6,79137.6,60024.5,74093.8,77252.0,70071.8,90964.1,83488.2,56702.3,76547.8,7211.3,118950.6,67179.0,79603.1,53888.3,69083.4,50490.1,97682.9,11915.2,44278.9,95855.0,79186.0,57663.9,43830.6,65710.8,59129.0,68957.7,63498.7,67490.9,60986.9,43329.5
67403.4,62243.7,39035.3,70946.8,78293.0,57347.4,70753.1,75894.2,67694.9,93101.4,79154.9,55333.8,73462.6,15983.7,123186.6,65561.5,78502.6,52543.6,67956.6,53516.9,99811.9,15906.2,47205.1,100761.6,80920.7,61704.1,41777.3,65612.7,60514.4,68354.4,63369.4,66966.1,60641.1,43502.5
58353.9,53955.0,32787.9,62489.6,68742.0,51084.3,65555.8,67159.1,60750.1,79702.5,75855.3,46807.6,67750.7,10947.0,108083.6,57332.1,69345.1,44018.3,58908.6,39247.6,86420.8,923.6,33022.3,85305.6,67956.0,46661.1,34726.0,55025.6,47984.2,58494.1,52840.8,56996.8,50449.5,32727.6
55174.3,50765.1,29692.3,59301.9,65583.1,47935.8,62434.6,63976.4,57572.0,76987.7,72831.7,43617.8,64605.0,14124.9,105984.8,54142.3,66173.1,40828.3,55729.2,36721.3,83709.2,2307.8,30447.9,83470.6,65140.9,44502.6,31579.5,51909.4,45063.9,55341.3,49718.2,53847.8,47304.9,29584.7
56705.3,52397.3,31603.9,60891.7,67025.1,49763.7,64303.7,65523.8,59317.2,77696.2,74792.7,45249.9,66434.4,12459.6,106078.0,55770.8,67664.7,42472.8,57258.8,37222.2,84413.6,1665.9,31001.5,83342.0,65973.7,44645.1,33418.8,53235.4,46043.5,56765.4,51060.4,55260.7,48706.7,30990.7
