608,122362080,329,464791.2313,3961397.745,529662703,690951025,0.766571,1218098
608,122350560,1268,462387.2269,3954065.755,528444605,690951025,0.764808,1224592
608,122350550,2827,461390.615,3952801.538,490723075,690951025,0.710214,1601743
608,122350570,2972,462264.6652,3946861.253,431131899,690951025,0.623969,2280106
608,122020220,1750,486378.5045,3953857.308,140045514,690951025,0.202685,8891268
608,122020800,830,479734.4792,3956921.222,306930722,690951025,0.444215,3434808
608,12202052002,275,484304.5165,3953819.503,300035428,690951025,0.434235,3535414
608,12202052003,263,484391.1657,3953484.879,524755301,690951025,0.759468,1244713
608,12202052004,253,484509.9307,3953573.105,503002204,690951025,0.727985,1488074
608,122020930,609,475948.2014,3955670.134,391521394,690951025,0.566641,2615259
608,122020200,1316,487705.0998,3953292.227,173023581,690951025,0.250414,7774388
608,12202001001,601,487130.3271,3950400.545,313761741,690951025,0.454101,3412806
608,12202001003,283,486906.8118,3950616.526,446025518,690951025,0.645524,2089885
608,12202001004,566,486707.9662,3950617.371,348946175,690951025,0.505023,3036029
608,12202073001,296,481353.3294,3955913.351,435534706,690951025,0.630341,2160819
608,12202073002,139,481052.9821,3955566.894,550753344,690951025,0.797095,1106201
608,122020180,2028,487342.2461,3953840.632,148697865,690951025,0.215208,8652351
608,122021030,386,473956.0113,3962557.044,551850648,690951025,0.798683,1097304
608,122020290,259,486201.6821,3954532.255,549647143,690951025,0.795494,1129153
608,122020050,95,487782.6083,3952382.705,534497021,690951025,0.773567,1199290
608,122020060,293,486294.9614,3950558.898,484131157,690951025,0.700674,1674928
608,122020040,669,487573.6781,3951347.576,310348935,690951025,0.449162,3418213
608,122020090,503,485962.8574,3951983.254,345910146,690951025,0.500629,3088498
608,122020080,274,486809.5111,3951873.451,504468583,690951025,0.730108,1466379
608,12202081001,353,478462.8367,3957369.261,450130060,690951025,0.651464,2031700
608,122020190,1332,487790.2278,3954267.513,224277884,690951025,0.324593,5090949
608,122020210,646,486423.4244,3953313.492,469770283,690951025,0.679889,1918091
608,122021010,286,474200.7542,3961484.282,542808046,690951025,0.785596,1165904
608,122021000,389,474452.1222,3960749.632,546242420,690951025,0.790566,1141006
608,122020550,337,484135.5158,3954312.895,443935633,690951025,0.642499,2091267
608,12202067001,647,482184.9708,3952294.67,122049191,690951025,0.176639,10073288
608,12202067002,339,481360.5422,3952507.548,219186935,690951025,0.317225,5295069
608,12202067003,367,480312.3426,3951509.72,165249193,690951025,0.239162,8130099
608,12202077002,348,479384.3476,3954605.718,441844366,690951025,0.639473,2094085
608,122020750,602,480668.3938,3956220.283,433373887,690951025,0.627214,2241988
608,12202074001,1112,480645.5605,3955781.732,213891866,690951025,0.309562,5516297
608,122020530,145,484313.1971,3954395.164,525994479,690951025,0.761262,1239178
608,122020650,397,482802.936,3953582.657,375322702,690951025,0.543197,2791170
608,122020640,4407,483477.1145,3953058.276,35443528,690951025,0.051297,35443528
608,122021020,287,473035.4103,3961707.412,530876007,690951025,0.768327,1213304
608,12202090001,322,477400.3479,3958271.466,514264105,690951025,0.744284,1350151
608,122020130,1311,487259.675,3952814.297,194946513,690951025,0.282142,7140049
608,122020120,813,486690.3014,3952540.6,303495914,690951025,0.439244,3460486
608,122021050,1433,479279.1793,3951822.387,81828464,690951025,0.118429,21815716
608,12202071001,252,481680.7823,3955775.293,456135493,690951025,0.660156,1999461
608,12202071002,449,481486.588,3955584.636,394128235,690951025,0.570414,2606841
608,12202071003,631,481355.0161,3955330.334,369734587,690951025,0.53511,2910407
608,12202071004,514,481039.7981,3955121.8,296500014,690951025,0.429119,3624605
608,12202068001,446,483585.2766,3954115.827,485803799,690951025,0.703094,1672642
608,12202068002,345,483531.5066,3954377.4,336552496,690951025,0.487086,3166606
608,12202068003,453,483350.0538,3954443.664,354940129,690951025,0.513698,2996684
608,12202068005,277,483142.5183,3954034.34,482456229,690951025,0.69825,1751644
608,122020660,1960,482148.7024,3953528.981,60012748,690951025,0.086855,24569220
608,122021070,197,478153.1005,3953029.812,428851793,690951025,0.620669,2297552
608,122020160,609,486705.9538,3954600.487,448098360,690951025,0.648524,2072842
608,12202044001,600,485223.2682,3954380.711,323761553,690951025,0.468574,3252862
608,12202044002,421,485058.4425,3954082.212,409555829,690951025,0.592742,2553255
608,122020980,474,474598.483,3959735.94,492297194,690951025,0.712492,1574119
608,122021060,352,479019.4045,3952817.78,247666549,690951025,0.358443,4449574
608,122020420,241,485362.8568,3954058.85,500023772,690951025,0.723675,1528366
608,122020230,692,486403.5507,3954276.394,357927169,690951025,0.518021,2987040
608,12202058001,365,484031.0969,3953887.332,473502310,690951025,0.685291,1847155
608,12202058002,201,483871.2255,3953829.333,498495406,690951025,0.721463,1531556
608,12202058003,224,483803.9429,3953737.996,465919608,690951025,0.674316,1933775
608,12202058004,442,483709.1889,3953590.796,417041574,690951025,0.603576,2463092
608,122020510,452,484387.3083,3954038.974,407002574,690951025,0.589047,2562195
608,122020610,1221,484756.8228,3952708.621,208375569,690951025,0.301578,6552337
608,12202015002,1047,487450.4972,3955064.961,333385890,690951025,0.482503,3179413
608,122020430,936,485789.8591,3953677.349,234081502,690951025,0.338782,4790402
608,122020490,265,484394.6061,3953061.859,462048394,690951025,0.668714,1940997
608,122020320,273,485887.2601,3954543.911,516941812,690951025,0.74816,1334058
608,122020450,336,484788.7519,3954545.914,396724764,690951025,0.574172,2596529
608,122020270,248,486252.6202,3954798.104,523510588,690951025,0.757667,1293574
608,122020030,522,487510.9153,3950299.578,339702567,690951025,0.491645,3150071
608,12202070001,451,482469.5372,3954958.799,401870270,690951025,0.581619,2572413
608,12202070002,583,482226.5791,3955087.613,360913183,690951025,0.522343,2986014
608,12202070003,1192,481888.8505,3955277.337,260840524,690951025,0.377509,4359750
608,12202070004,382,481652.5005,3953973.271,404440379,690951025,0.585339,2570109
608,12202070005,681,481413.966,3954614.109,281401070,690951025,0.407266,3971527
608,12202070006,80,481019.7764,3952778.294,414578482,690951025,0.600011,2490229
608,122020280,315,486321.2294,3954708.475,518267666,690951025,0.750079,1325854
608,122020910,245,476882.1634,3958656.536,535696168,690951025,0.775303,1199147
608,122020100,287,486854.5993,3951320.628,421887164,690951025,0.610589,2406280
608,122020560,491,483900.5443,3954290.318,317166462,690951025,0.459029,3404721
608,122020500,302,484642.3118,3954070.403,463985833,690951025,0.671518,1937439
608,122020600,538,485483.8833,3953460.771,419480884,690951025,0.607107,2439310
608,122020300,205,485820.7631,3954699.538,539280155,690951025,0.78049,1192887
608,122020620,850,485312.3849,3953050.265,320508691,690951025,0.463866,3342229
608,122021040,609,477018.0265,3951936.76,187806464,690951025,0.271809,7240265
608,12202099001,1177,473882.5007,3960420.122,269343266,690951025,0.389815,4247619
608,12202099002,453,473129.2207,3960292.483,475343298,690951025,0.687955,1840988
608,12202099003,858,473328.2211,3960565.149,285344405,690951025,0.412973,3943335
608,122020630,360,485079.7697,3953761.337,452135004,690951025,0.654366,2004944
608,12202069002,215,483082.2504,3954742.701,520913756,690951025,0.753908,1322280
608,12202069003,567,482770.6347,3954807.976,292875409,690951025,0.423873,3687795
608,12202069004,651,482873.8577,3954478.427,342821648,690951025,0.496159,3119081
608,12202069006,150,481657.092,3953499.665,458128576,690951025,0.663041,1993083
608,122020480,203,484648.6022,3953679.883,522217014,690951025,0.755795,1303258
608,122020140,300,485233.0707,3952071.475,512913954,690951025,0.74233,1381095
608,12202017001,834,487070.3874,3954480.996,273444246,690951025,0.395751,4100980
608,12202017002,420,487306.0441,3954808.984,501514130,690951025,0.725832,1490358
608,122020890,1005,477459.0062,3957790.422,265095647,690951025,0.383668,4255123
608,122020330,158,485920.8083,3954395.06,519591476,690951025,0.751995,1323810
658,12222121002,7146,410232.3478,3970474.33,880032540,1354195596,0.649856,2988549
658,12222121003,2101,410040.2289,3970675.278,1058743526,1354195596,0.781825,1397995
658,122220060,3397,409498.3444,3970939.58,935889008,1354195596,0.691103,2386367
658,122070130,5824,404340.7165,3960279.568,1077617482,1354195596,0.795762,1294813
658,122070170,1371,404095.4193,3965404.237,952350643,1354195596,0.703259,2303548
658,12207009000,7982,405596.9066,3962829.469,888925357,1354195596,0.656423,2937089
658,122070450,5708,401729.8859,3960487.725,1073708536,1354195596,0.792876,1315615
658,122070260,3316,402831.2546,3965017.149,797685376,1354195596,0.589047,4140518
658,12207021002,1138,402659.9298,3967432.25,1044541027,1354195596,0.771337,1452374
658,12207021003,638,403174.22,3967563.188,1055946285,1354195596,0.779759,1400971
658,122071040,4140,404590.3415,3965586.526,604299649,1354195596,0.446243,9152443
658,122071260,2502,402581.9667,3964316.87,985990939,1354195596,0.728101,1923864
658,122070280,4166,403113.7376,3965436.37,776501155,1354195596,0.573404,4369086
658,12207030002,1040,403814.5385,3965657.775,1016561219,1354195596,0.750675,1659895
658,12207030003,1243,403803.4185,3965305.856,984067075,1354195596,0.72668,1934679
658,12207030004,674,403931.6192,3965199.15,1051710662,1354195596,0.776631,1422645
658,12207033001,1826,404309.6117,3965068.569,832441047,1354195596,0.614713,3546786
658,12207033002,1218,404820.2952,3965009.196,1038634305,1354195596,0.766975,1509232
658,12207033003,3172,404950.5234,3964708.304,928648688,1354195596,0.685757,2477486
658,12207033004,2418,404226.4819,3964648.101,933502641,1354195596,0.689341,2417100
658,12207033005,2322,404307.2581,3964220.365,894594262,1354195596,0.660609,2766994
658,12207033006,3111,404954.0119,3964339.595,950047095,1354195596,0.701558,2331285
658,12207033007,2892,405070.549,3963946.724,971983020,1354195596,0.717757,2089877
658,12207033008,1595,404428.8672,3963806.207,1072392921,1354195596,0.791904,1317330
658,12207033009,2309,404860.7786,3963537.917,1080161328,1354195596,0.797641,1262702
658,122070290,1235,403369.036,3965169.771,1071075591,1354195596,0.790931,1324582
658,12207122001,5631,401065.5807,3959965.674,1027894878,1354195596,0.759045,1572826
658,12207123001,5940,402558.7824,3961001.654,780859630,1354195596,0.576622,4358475
658,12207011001,8286,401928.9874,3961932.388,738956108,1354195596,0.545679,5127160
658,122070490,3364,402087.4159,3962891.82,959114766,1354195596,0.708254,2231158
658,12207050003,7513,402042.5023,3964942.343,967792184,1354195596,0.714662,2111961
658,12207050007,7174,401020.0952,3965688.781,1041612880,1354195596,0.769175,1481353
658,12207060000,5872,403828.844,3962350.228,885988268,1354195596,0.654254,2969342
658,12207004001,922,403040.219,3966138.501,1054545314,1354195596,0.778725,1414166
658,12207004002,906,402901.0892,3966387.764,1006282495,1354195596,0.743085,1779346
658,122070060,2866,402563.5518,3965942.066,839151812,1354195596,0.619668,3333923
658,12207084004,613,402559.4224,3966810.037,1069751009,1354195596,0.789953,1337048
658,122070920,4082,402890.9634,3962771.281,861769290,1354195596,0.63637,3125632
658,122070790,2812,403175.4129,3966274.943,982132396,1354195596,0.725252,1993312
658,122071100,3828,403751.7426,3966252.316,828894261,1354195596,0.612093,3614195
658,122071170,4863,403127.6589,3964549.609,670841509,1354195596,0.49538,7965345
658,12207125001,1710,402099.3984,3963827.264,858643658,1354195596,0.634062,3164973
658,12207107101,1306,403783.8466,3964473.502,1057345531,1354195596,0.780792,1399246
658,12207107102,1774,403584.2953,3964115.072,947715810,1354195596,0.699837,2345619
658,12207107103,2983,403815.3301,3963736.808,915938682,1354195596,0.676371,2608195
658,12207107106,2900,403219.8445,3963193.159,989811309,1354195596,0.730922,1906195
658,12207107107,2394,403171.2157,3963560.887,918520307,1354195596,0.678277,2581625
658,122071160,2207,403428.7742,3966798.259,723234288,1354195596,0.534069,5816156
658,122170020,2592,407729.2898,3967860.931,758335493,1354195596,0.55999,4778375
658,12217004002,1288,407376.3146,3969804.056,1034076389,1354195596,0.763609,1534244
658,12217004003,1274,407176.6457,3969968.016,991700384,1354195596,0.732317,1889075
658,12217004004,1811,406899.6336,3969708.121,1011495079,1354195596,0.746934,1712201
658,12217004005,1513,406845.2399,3969962.152,908072514,1354195596,0.670562,2652449
658,122170260,699,405579.0582,3969560.175,877043991,1354195596,0.647649,2995798
658,12217049003,1142,406616.6956,3966148.834,969893143,1354195596,0.716213,2100959
658,12217049005,1464,406733.0517,3965753.106,1037125073,1354195596,0.765861,1519159
658,122170820,1230,406978.3086,3967687.856,685678337,1354195596,0.506336,7380198
658,12217005001,1379,406845.7303,3969102.741,821472650,1354195596,0.606613,3812676
658,12217005002,1883,406670.1695,3968712.092,411818625,1354195596,0.304106,17360459
658,12217005004,2024,406310.2632,3968836.878,555005066,1354195596,0.409841,12245982
658,12217005005,1641,406295.2786,3968550.759,428698157,1354195596,0.31657,16879532
658,12217005006,1437,405912.9599,3968626.97,333442314,1354195596,0.246229,23112856
658,12217005007,735,405920.5697,3968926.854,692429654,1354195596,0.511322,6751317
658,12217005008,909,405621.9311,3968984.241,646682978,1354195596,0.47754,8188396
658,12217013001,1148,406856.3571,3967204.642,883018926,1354195596,0.652062,2986386
658,12217013002,714,407077.8579,3967053.062,913330487,1354195596,0.674445,2609752
658,12217013003,889,407094.541,3967339.207,867997555,1354195596,0.640969,3111934
658,12217017001,1380,407046.0405,3965883.115,1002716036,1354195596,0.740451,1812031
658,12217074001,9830,407172.8789,3972864.859,813782911,1354195596,0.600935,3904587
658,122170440,1364,408271.5342,3967793.537,956883608,1354195596,0.706607,2233558
658,12217029001,1004,407919.8843,3967614.789,999090725,1354195596,0.737774,1822535
658,122171020,750,405990.936,3968186.888,376306274,1354195596,0.277882,20510057
658,12217110002,1791,407817.8661,3964913.655,1076322669,1354195596,0.794806,1300989
658,12217110003,1661,407567.3104,3964518.781,1067075409,1354195596,0.787977,1365974
658,12217110004,2071,407829.4266,3964467.731,1068413961,1354195596,0.788966,1338552
658,122170510,3551,409164.7795,3968525.028,842463869,1354195596,0.622114,3312057
658,12217079001,321,405892.1508,3965950.761,931085541,1354195596,0.687556,2436853
658,12217079002,1762,405435.0387,3965615.686,905420065,1354195596,0.668604,2669397
658,122170800,2905,405881.6979,3965511.919,630192997,1354195596,0.465363,8332807
658,122170990,1857,406315.6686,3969155.841,503267472,1354195596,0.371636,14135138
658,122170450,8636,405403.3397,3970866.963,529884227,1354195596,0.391291,13305115
658,122171280,7937,410018.2118,3963744.539,1050288017,1354195596,0.775581,1431068
658,122170110,4671,405779.2535,3966775.99,566017606,1354195596,0.417973,11012540
658,122170120,375,405888.7134,3966320.28,1032542145,1354195596,0.762476,1536314
658,12217071001,2262,409014.4437,3971549.763,772132069,1354195596,0.570178,4408388
658,12217035001,5100,404830.659,3970077.251,260728088,1354195596,0.192534,31258535
658,122171040,9806,405727.6504,3972500.1,805876607,1354195596,0.595096,4075521
658,122171050,884,407081.2697,3968241.898,1024742559,1354195596,0.756717,1613935
658,12217031102,2152,406721.9271,3964651.194,900074029,1354195596,0.664656,2714344
658,12217031105,1150,406159.2107,3965001.356,987905114,1354195596,0.729514,1914175
658,12217031107,935,405871.5558,3964599.303,1045983573,1354195596,0.772402,1442546
658,12217060001,5267,405424.8337,3971700.904,728638093,1354195596,0.53806,5403805
658,122170370,3806,408270.7975,3971996.736,940637857,1354195596,0.69461,2372034
658,12217092001,8354,407473.2819,3971056.081,638494582,1354195596,0.471494,8301585
658,122170500,1943,406675.0151,3967467.329,516579112,1354195596,0.381466,13311640
658,12217039001,2462,406877.768,3966632.186,743906608,1354195596,0.549335,4950500
658,12217039002,864,407299.2593,3966591.225,1023128624,1354195596,0.755525,1627608
658,12217039004,624,407597.7182,3967120.123,1081415528,1354195596,0.798567,1254200
658,12217041001,1362,405685.5037,3967965.378,310329458,1354195596,0.229161,23383234
658,12217041002,2022,405431.3203,3968402.162,229469553,1354195596,0.169451,34273298
658,122170680,1577,405978.8261,3969932.545,809878324,1354195596,0.598051,4001717
658,12217098102,2128,405852.1919,3963768.149,995437075,1354195596,0.735076,1857127
658,12217048001,1844,407587.1899,3968511.36,961340327,1354195596,0.709898,2225561
658,12217048002,1058,407451.7276,3968255.112,1021501016,1354195596,0.754323,1642312
658,12217048003,833,407653.0945,3968144.955,1047425104,1354195596,0.773467,1441531
658,122170090,1111,406837.6378,3968561.851,845774392,1354195596,0.624559,3310523
658,12217107004,962,408162.7382,3966150.973,1040131527,1354195596,0.768081,1497222
658,122171230,5265,410146.4138,3967990.239,926171202,1354195596,0.683927,2538629
658,12217016001,3430,406364.3491,3973983.466,1026322052,1354195596,0.757883,1579493
658,12217125002,1598,409701.2263,3966734.479,1043088653,1354195596,0.770264,1475773
658,12217125003,2905,409401.4144,3966777.958,910720735,1354195596,0.672518,2648221
658,12217125004,2087,409857.0417,3966300.618,1019858704,1354195596,0.75311,1645498
658,12217046002,1347,407169.2183,3968446.921,943004353,1354195596,0.696358,2366496
658,12217063001,1328,406626.9073,3965213.87,1008036682,1354195596,0.74438,1754187
658,12217063002,1495,406983.5448,3965162.042,1009782878,1354195596,0.74567,1746196
658,12217061001,1578,404626.218,3966125.138,954650050,1354195596,0.704957,2299407
658,12217061002,937,405100.4049,3966177.719,978123952,1354195596,0.722291,2035592
658,12217061003,1388,404958.609,3965942.275,993579948,1354195596,0.733705,1879564
658,12217126000,3220,409753.4192,3965597.382,974048464,1354195596,0.719282,2065444
658,12217077002,1025,405384.9777,3965088.291,1035605914,1354195596,0.764739,1529525
658,122170070,1439,407694.2703,3968846.614,1078898626,1354195596,0.796708,1281144
658,12217076001,1410,406099.9364,3966070.595,789356471,1354195596,0.582897,4189769
658,12217076002,1098,406318.7671,3965845.308,891827268,1354195596,0.658566,2901911
658,12217076003,1289,406379.8459,3965581.247,855478685,1354195596,0.631725,3192890
658,12217076004,1652,406045.6731,3965647.323,965680223,1354195596,0.713102,2163064
658,12217075001,1513,408594.9328,3967977.259,997268190,1354195596,0.736428,1831115
658,12217075002,715,408539.9496,3967738.829,1029461154,1354195596,0.760201,1566276
658,12217108001,1537,408931.5297,3965326.568,1000904005,1354195596,0.739113,1813280
658,12217098201,1317,407105.171,3964354.094,1062933558,1354195596,0.784919,1395388
658,12217098202,1099,406704.3004,3964156.57,1075021680,1354195596,0.793845,1313144
658,12217098203,1626,406968.8147,3963893.484,1060141151,1354195596,0.782857,1397625
658,12217098208,1683,405969.8113,3963451.962,980139084,1354195596,0.72378,2015132
658,12217097001,1511,405472.1997,3967348.937,711445228,1354195596,0.525364,6028398
658,12217097002,1163,405638.9904,3967515.048,662876164,1354195596,0.489498,8021833
658,122170551,1139,405637.6722,3967193.658,897359685,1354195596,0.662651,2765423
658,12217081002,387,407293.5697,3967502.631,1082653436,1354195596,0.799481,1237908
658,122170180,11210,408242.6196,3969532.389,474965696,1354195596,0.350736,14839512
658,12217053001,1020,406770.1089,3968120.597,585770497,1354195596,0.43256,9419423
658,12217053002,1193,406560.7378,3968150.335,576351074,1354195596,0.425604,10333468
658,12217053003,979,406375.8377,3968293.919,286946224,1354195596,0.211894,26218136
658,122170840,5032,409497.5363,3972388.976,902750668,1354195596,0.666632,2676639
658,12217055201,8618,404341.578,3969488.063,132731675,1354195596,0.098015,132731675
658,12217056001,809,405886.7664,3969687.194,871027891,1354195596,0.643207,3030336
658,12217056002,436,406072.441,3969390.827,1018213206,1354195596,0.751895,1651987
658,12217056003,2665,406014.2509,3969182.722,654854331,1354195596,0.483574,8171353
658,12217056004,1846,405721.1166,3969354.28,753557118,1354195596,0.556461,4795970
658,12217058001,1365,406228.2979,3966675.357,748761148,1354195596,0.552919,4854540
658,12217058003,1848,406406.9949,3966525.356,733828948,1354195596,0.541893,5190855
658,12217058004,693,406622.5016,3966962.451,1031005831,1354195596,0.761342,1544677
658,12217058005,1315,406729.7057,3966816.335,835817889,1354195596,0.617206,3376842
658,122170540,1366,405528.8463,3968694.411,355796217,1354195596,0.262736,22353903
658,12217101001,346,405865.0112,3967639.341,763096599,1354195596,0.563505,4761106
658,12217101002,1867,406103.7139,3967924.758,195196255,1354195596,0.144142,62464580
658,122170590,620,405818.0079,3968345.563,489132334,1354195596,0.361198,14166638
658,122170640,794,408044.4874,3967062.456,1061538170,1354195596,0.783888,1397019
658,0,0,0,0,785166702,1354195596,0.579803,4307072
658,12217003001,945,406651.8739,3969306.689,1013203599,1354195596,0.748196,1708520
658,12217003002,1050,406749.2598,3969541.193,1004503149,1354195596,0.741771,1787113
658,12217003003,2018,406412.7967,3969722.899,767723681,1354195596,0.566922,4627082
658,12217003004,947,406335.7448,3969457.984,923632573,1354195596,0.682053,2548740
658,122170950,1227,406973.1169,3967954.272,817659974,1354195596,0.603798,3877063
658,12208016001,3949,399921.479,3977098.799,1064323200,1354195596,0.785945,1389642
658,12220002103,1785,401545.211,3969094.506,1065709435,1354195596,0.786969,1386235
658,122200530,5343,404065.7829,3970868.424,825280066,1354195596,0.609425,3807416
658,12220051001,2425,405004.8726,3967040.941,542759084,1354195596,0.400798,12874857
658,12220051002,2834,404923.6967,3966694.164,621860190,1354195596,0.45921,8483000
658,12220051003,3101,405251.5299,3966504.202,595147206,1354195596,0.439484,9376709
658,12220051004,981,405590.5585,3966200.694,963517159,1354195596,0.711505,2176832
658,122200470,4221,402405.8272,3969538.911,874048193,1354195596,0.645437,3020302
658,122200560,4264,403465.7316,3970737.539,864885621,1354195596,0.638671,3116331
658,12220062001,776,405316.8029,3967608.088,849074353,1354195596,0.626995,3299961
658,12220062002,1119,405104.0035,3967555.584,699097171,1354195596,0.516245,6667517
658,12220062003,787,404880.1961,3967149.955,938265823,1354195596,0.692858,2376815
658,12220062004,958,404868.5894,3967546.615,678298139,1354195596,0.500886,7456630
658,12220062005,2492,404983.3166,3967997.425,394458166,1354195596,0.291286,18151892
658,12220062006,417,404836.2791,3968310.792,801801086,1354195596,0.592087,4115710
658,12220061004,2955,402094.3128,3971132.14,1048856949,1354195596,0.774524,1431845
658,0,0,0,0,852285795,1354195596,0.629367,3211442
658,122200500,4077,403977.5681,3966984.739,444835363,1354195596,0.328487,16137206
658,122200040,4721,401178.5578,3967631.787,1053131148,1354195596,0.77768,1420486
658,12220018001,6345,401521.1243,3974797.353,945370191,1354195596,0.698105,2365838
658,122200050,6074,401706.9618,3966946.287,921083833,1354195596,0.68017,2563526
658,12220049001,1183,403675.2467,3969307.89,976088360,1354195596,0.720788,2039896
658,12220060003,4069,402614.8887,3971473.57,1014901324,1354195596,0.74945,1697725
658,122200520,2496,404287.1976,3967521.646,460126184,1354195596,0.339778,15290821
658,12220048003,2419,404110.8969,3969258.122,717418132,1354195596,0.529774,5972904
658,12220048004,1292,404318.5721,3968858.464,793544858,1354195596,0.58599,4188387
658,12220048005,2061,404570.1292,3969152.32,705416830,1354195596,0.520912,6319659
658,12220048006,1771,404755.8994,3968814.753,613377190,1354195596,0.452946,9077541
661,122120720,13322,422593.6987,3953945.415,1363510677,1931014411,0.706111,4994163
661,12212074201,9486,422893.5461,3952384.506,1525053551,1931014411,0.789768,2891752
661,12216015002,4927,415815.8737,3950451.412,1368504615,1931014411,0.708697,4993938
661,12216015005,2782,416586.8952,3950274.825,1527929035,1931014411,0.791257,2875484
661,12216015008,4306,416748.9346,3951439.625,1458096394,1931014411,0.755093,3493497
661,121020290,3588,420181.2748,3951213.576,1433114825,1931014411,0.742156,3705089
661,12102023001,1961,417659.1115,3949477.244,1305101200,1931014411,0.675863,7191365
661,0,0,0,0,1471851493,1931014411,0.762217,3419418
661,122040920,1300,415371.6118,3957089.306,1530766959,1931014411,0.792727,2837924
661,122040940,1546,414761.8572,3955901.598,1318846619,1931014411,0.682981,6702510
661,12204075001,1911,412344.7943,3954590.846,1544404284,1931014411,0.799789,2642286
